asin,reviewerID,overall,unixReviewTime,timestamp,year
531,1418,3.0,1436745600,2015-07-13 02:00:00,2015
531,361,5.0,1430265600,2015-04-29 02:00:00,2015
531,566,5.0,1424908800,2015-02-26 01:00:00,2015
531,959,5.0,1421971200,2015-01-23 01:00:00,2015
531,1294,5.0,1419638400,2014-12-27 01:00:00,2014
531,2913,5.0,1407628800,2014-08-10 02:00:00,2014
531,3177,5.0,1393545600,2014-02-28 01:00:00,2014
531,225,5.0,1373500800,2013-07-11 02:00:00,2013
531,2019,5.0,1372032000,2013-06-24 02:00:00,2013
531,1109,5.0,1330214400,2012-02-26 01:00:00,2012
531,958,5.0,1322438400,2011-11-28 01:00:00,2011
530,3986,5.0,1520899200,2018-03-13 01:00:00,2018
530,236,5.0,1513728000,2017-12-20 01:00:00,2017
530,1,4.0,1492819200,2017-04-22 02:00:00,2017
530,3039,5.0,1481846400,2016-12-16 01:00:00,2016
530,1349,5.0,1465257600,2016-06-07 02:00:00,2016
530,2705,5.0,1454198400,2016-01-31 01:00:00,2016
530,522,5.0,1448755200,2015-11-29 01:00:00,2015
530,1249,5.0,1443830400,2015-10-03 02:00:00,2015
530,933,5.0,1434067200,2015-06-12 02:00:00,2015
530,3799,5.0,1431820800,2015-05-17 02:00:00,2015
530,2077,5.0,1414800000,2014-11-01 01:00:00,2014
530,3604,5.0,1406160000,2014-07-24 02:00:00,2014
530,1916,5.0,1392508800,2014-02-16 01:00:00,2014
530,3870,4.0,1389052800,2014-01-07 01:00:00,2014
530,3931,5.0,1384819200,2013-11-19 01:00:00,2013
530,2941,5.0,1374105600,2013-07-18 02:00:00,2013
530,2019,5.0,1356652800,2012-12-28 01:00:00,2012
530,1526,5.0,1347321600,2012-09-11 02:00:00,2012
530,3429,5.0,1330041600,2012-02-24 01:00:00,2012
532,4092,5.0,1415923200,2014-11-14 01:00:00,2014
532,1539,5.0,1409616000,2014-09-02 02:00:00,2014
532,2862,5.0,1406592000,2014-07-29 02:00:00,2014
532,2901,5.0,1405468800,2014-07-16 02:00:00,2014
532,3690,4.0,1386288000,2013-12-06 01:00:00,2013
532,427,5.0,1380844800,2013-10-04 02:00:00,2013
532,2282,5.0,1473465600,2016-09-10 02:00:00,2016
532,1634,5.0,1465344000,2016-06-08 02:00:00,2016
532,1478,5.0,1462233600,2016-05-03 02:00:00,2016
532,1736,4.0,1453420800,2016-01-22 01:00:00,2016
532,915,5.0,1451001600,2015-12-25 01:00:00,2015
532,853,5.0,1447804800,2015-11-18 01:00:00,2015
532,1857,5.0,1432425600,2015-05-24 02:00:00,2015
532,4272,5.0,1424044800,2015-02-16 01:00:00,2015
532,3785,5.0,1423958400,2015-02-15 01:00:00,2015
533,1734,5.0,1336953600,2012-05-14 02:00:00,2012
533,2277,5.0,1497916800,2017-06-20 02:00:00,2017
533,2234,5.0,1496620800,2017-06-05 02:00:00,2017
533,3249,5.0,1480118400,2016-11-26 01:00:00,2016
533,3120,3.0,1473033600,2016-09-05 02:00:00,2016
533,763,4.0,1471478400,2016-08-18 02:00:00,2016
533,3298,5.0,1466812800,2016-06-25 02:00:00,2016
533,67,5.0,1447632000,2015-11-16 01:00:00,2015
535,77,5.0,1230422400,2008-12-28 01:00:00,2008
534,3616,4.0,1192406400,2007-10-15 02:00:00,2007
535,4159,5.0,1505865600,2017-09-20 02:00:00,2017
535,2389,4.0,1490659200,2017-03-28 02:00:00,2017
535,2166,5.0,1483660800,2017-01-06 01:00:00,2017
535,2767,3.0,1479168000,2016-11-15 01:00:00,2016
535,2334,5.0,1476230400,2016-10-12 02:00:00,2016
535,2094,3.0,1474070400,2016-09-17 02:00:00,2016
535,1466,5.0,1468800000,2016-07-18 02:00:00,2016
535,802,5.0,1468627200,2016-07-16 02:00:00,2016
535,1840,4.0,1467763200,2016-07-06 02:00:00,2016
534,3725,4.0,1520380800,2018-03-07 01:00:00,2018
535,471,4.0,1451692800,2016-01-02 01:00:00,2016
535,235,5.0,1447372800,2015-11-13 01:00:00,2015
535,458,5.0,1440460800,2015-08-25 02:00:00,2015
534,1460,1.0,1514160000,2017-12-25 01:00:00,2017
534,1225,4.0,1512000000,2017-11-30 01:00:00,2017
535,2008,5.0,1434326400,2015-06-15 02:00:00,2015
535,1157,5.0,1433721600,2015-06-08 02:00:00,2015
535,247,5.0,1431561600,2015-05-14 02:00:00,2015
534,1887,5.0,1510790400,2017-11-16 01:00:00,2017
535,3335,3.0,1429574400,2015-04-21 02:00:00,2015
534,2090,5.0,1505520000,2017-09-16 02:00:00,2017
535,1096,4.0,1428019200,2015-04-03 02:00:00,2015
535,721,1.0,1425686400,2015-03-07 01:00:00,2015
535,554,5.0,1424908800,2015-02-26 01:00:00,2015
535,3822,5.0,1423612800,2015-02-11 01:00:00,2015
535,3560,5.0,1423526400,2015-02-10 01:00:00,2015
534,2131,3.0,1500595200,2017-07-21 02:00:00,2017
535,2888,4.0,1421193600,2015-01-14 01:00:00,2015
535,1707,5.0,1418342400,2014-12-12 01:00:00,2014
535,3008,5.0,1411689600,2014-09-26 02:00:00,2014
535,3219,5.0,1410739200,2014-09-15 02:00:00,2014
535,510,5.0,1409875200,2014-09-05 02:00:00,2014
535,319,3.0,1406764800,2014-07-31 02:00:00,2014
534,3066,5.0,1481414400,2016-12-11 01:00:00,2016
534,3741,4.0,1481241600,2016-12-09 01:00:00,2016
534,2108,4.0,1480636800,2016-12-02 01:00:00,2016
534,3712,5.0,1480464000,2016-11-30 01:00:00,2016
535,361,5.0,1405987200,2014-07-22 02:00:00,2014
534,3321,3.0,1475020800,2016-09-28 02:00:00,2016
535,1500,4.0,1399852800,2014-05-12 02:00:00,2014
534,178,4.0,1468195200,2016-07-11 02:00:00,2016
534,2332,5.0,1464652800,2016-05-31 02:00:00,2016
535,3455,3.0,1392940800,2014-02-21 01:00:00,2014
534,3777,5.0,1448236800,2015-11-23 01:00:00,2015
535,740,5.0,1390867200,2014-01-28 01:00:00,2014
535,3196,5.0,1390262400,2014-01-21 01:00:00,2014
534,1255,5.0,1440460800,2015-08-25 02:00:00,2015
535,2797,5.0,1388188800,2013-12-28 01:00:00,2013
534,1899,5.0,1434758400,2015-06-20 02:00:00,2015
535,1027,5.0,1385942400,2013-12-02 01:00:00,2013
534,3271,5.0,1432339200,2015-05-23 02:00:00,2015
534,247,5.0,1431561600,2015-05-14 02:00:00,2015
534,721,1.0,1430870400,2015-05-06 02:00:00,2015
535,2050,5.0,1380672000,2013-10-02 02:00:00,2013
535,117,5.0,1379116800,2013-09-14 02:00:00,2013
536,3314,5.0,1520208000,2018-03-05 01:00:00,2018
534,91,5.0,1425513600,2015-03-05 01:00:00,2015
534,1027,5.0,1421798400,2015-01-21 01:00:00,2015
534,2503,5.0,1421366400,2015-01-16 01:00:00,2015
535,2864,5.0,1370563200,2013-06-07 02:00:00,2013
535,2001,4.0,1366675200,2013-04-23 02:00:00,2013
534,649,5.0,1420588800,2015-01-07 01:00:00,2015
536,4080,5.0,1513209600,2017-12-14 01:00:00,2017
534,118,4.0,1418256000,2014-12-11 01:00:00,2014
536,440,5.0,1508803200,2017-10-24 02:00:00,2017
536,1343,3.0,1508198400,2017-10-17 02:00:00,2017
534,4226,5.0,1413763200,2014-10-20 02:00:00,2014
534,878,5.0,1412640000,2014-10-07 02:00:00,2014
536,3808,1.0,1505088000,2017-09-11 02:00:00,2017
535,3794,4.0,1356480000,2012-12-26 01:00:00,2012
536,2432,5.0,1498262400,2017-06-24 02:00:00,2017
534,3090,5.0,1406851200,2014-08-01 02:00:00,2014
534,2838,5.0,1405641600,2014-07-18 02:00:00,2014
536,1436,3.0,1493078400,2017-04-25 02:00:00,2017
535,3935,5.0,1341187200,2012-07-02 02:00:00,2012
536,178,5.0,1489968000,2017-03-20 01:00:00,2017
535,3067,5.0,1336089600,2012-05-04 02:00:00,2012
534,124,4.0,1392163200,2014-02-12 01:00:00,2014
536,326,3.0,1488758400,2017-03-06 01:00:00,2017
536,3698,5.0,1488153600,2017-02-27 01:00:00,2017
536,121,2.0,1488067200,2017-02-26 01:00:00,2017
535,190,5.0,1325548800,2012-01-03 01:00:00,2012
536,3797,5.0,1486684800,2017-02-10 01:00:00,2017
534,3838,5.0,1387756800,2013-12-23 01:00:00,2013
536,2699,1.0,1484870400,2017-01-20 01:00:00,2017
534,2455,4.0,1385596800,2013-11-28 01:00:00,2013
535,1376,5.0,1260662400,2009-12-13 01:00:00,2009
534,1898,5.0,1370995200,2013-06-12 02:00:00,2013
534,2396,5.0,1367193600,2013-04-29 02:00:00,2013
536,3668,2.0,1480550400,2016-12-01 01:00:00,2016
534,1474,4.0,1356048000,2012-12-21 01:00:00,2012
536,2886,3.0,1476489600,2016-10-15 02:00:00,2016
534,3067,5.0,1338163200,2012-05-28 02:00:00,2012
536,1978,5.0,1475539200,2016-10-04 02:00:00,2016
534,217,5.0,1291334400,2010-12-03 01:00:00,2010
536,1049,4.0,1474156800,2016-09-18 02:00:00,2016
537,4185,5.0,1519603200,2018-02-26 01:00:00,2018
536,802,5.0,1468627200,2016-07-16 02:00:00,2016
536,3922,4.0,1467072000,2016-06-28 02:00:00,2016
537,3513,5.0,1506038400,2017-09-22 02:00:00,2017
537,4079,5.0,1504051200,2017-08-30 02:00:00,2017
537,2978,3.0,1501977600,2017-08-06 02:00:00,2017
537,2643,5.0,1497139200,2017-06-11 02:00:00,2017
537,3216,5.0,1493683200,2017-05-02 02:00:00,2017
537,2622,4.0,1493510400,2017-04-30 02:00:00,2017
537,3155,2.0,1492560000,2017-04-19 02:00:00,2017
537,842,5.0,1487808000,2017-02-23 01:00:00,2017
537,2197,5.0,1487289600,2017-02-17 01:00:00,2017
537,518,5.0,1486252800,2017-02-05 01:00:00,2017
537,13,3.0,1485475200,2017-01-27 01:00:00,2017
537,3524,5.0,1483920000,2017-01-09 01:00:00,2017
537,473,5.0,1483142400,2016-12-31 01:00:00,2016
537,1428,4.0,1482624000,2016-12-25 01:00:00,2016
537,1867,5.0,1482278400,2016-12-21 01:00:00,2016
537,2292,4.0,1481673600,2016-12-14 01:00:00,2016
537,1589,5.0,1481500800,2016-12-12 01:00:00,2016
537,1942,5.0,1481068800,2016-12-07 01:00:00,2016
537,2548,5.0,1480896000,2016-12-05 01:00:00,2016
537,606,5.0,1480636800,2016-12-02 01:00:00,2016
537,899,5.0,1480550400,2016-12-01 01:00:00,2016
537,2918,5.0,1480464000,2016-11-30 01:00:00,2016
537,970,5.0,1479427200,2016-11-18 01:00:00,2016
537,3192,5.0,1477958400,2016-11-01 01:00:00,2016
537,4155,5.0,1477267200,2016-10-24 02:00:00,2016
537,3622,5.0,1473984000,2016-09-16 02:00:00,2016
537,788,5.0,1470700800,2016-08-09 02:00:00,2016
537,1242,4.0,1469750400,2016-07-29 02:00:00,2016
536,3413,5.0,1460160000,2016-04-09 02:00:00,2016
536,3120,4.0,1459468800,2016-04-01 02:00:00,2016
537,2689,1.0,1461801600,2016-04-28 02:00:00,2016
537,1481,5.0,1461456000,2016-04-24 02:00:00,2016
536,4271,4.0,1459209600,2016-03-29 02:00:00,2016
537,3065,4.0,1456099200,2016-02-22 01:00:00,2016
537,4271,5.0,1456099200,2016-02-22 01:00:00,2016
537,3965,4.0,1454630400,2016-02-05 01:00:00,2016
537,2181,5.0,1454198400,2016-01-31 01:00:00,2016
537,1135,5.0,1453507200,2016-01-23 01:00:00,2016
537,342,5.0,1453334400,2016-01-21 01:00:00,2016
537,165,5.0,1452124800,2016-01-07 01:00:00,2016
537,1051,5.0,1452038400,2016-01-06 01:00:00,2016
537,1876,1.0,1452038400,2016-01-06 01:00:00,2016
537,2222,5.0,1451865600,2016-01-04 01:00:00,2016
537,3440,5.0,1451433600,2015-12-30 01:00:00,2015
537,3231,5.0,1450396800,2015-12-18 01:00:00,2015
537,2397,5.0,1449705600,2015-12-10 01:00:00,2015
537,2956,5.0,1447459200,2015-11-14 01:00:00,2015
536,1758,3.0,1456704000,2016-02-29 01:00:00,2016
537,2802,5.0,1445040000,2015-10-17 02:00:00,2015
537,126,5.0,1444867200,2015-10-15 02:00:00,2015
537,3480,4.0,1443744000,2015-10-02 02:00:00,2015
537,1483,5.0,1441756800,2015-09-09 02:00:00,2015
536,2965,4.0,1455667200,2016-02-17 01:00:00,2016
537,3894,5.0,1440028800,2015-08-20 02:00:00,2015
537,1710,4.0,1435017600,2015-06-23 02:00:00,2015
537,3735,5.0,1433721600,2015-06-08 02:00:00,2015
537,2021,4.0,1433721600,2015-06-08 02:00:00,2015
537,1912,3.0,1433548800,2015-06-06 02:00:00,2015
537,2976,5.0,1433462400,2015-06-05 02:00:00,2015
537,3406,4.0,1433376000,2015-06-04 02:00:00,2015
537,2235,5.0,1433376000,2015-06-04 02:00:00,2015
537,140,5.0,1433376000,2015-06-04 02:00:00,2015
537,2072,4.0,1433289600,2015-06-03 02:00:00,2015
537,3084,5.0,1433203200,2015-06-02 02:00:00,2015
537,2127,4.0,1433116800,2015-06-01 02:00:00,2015
537,1729,5.0,1433030400,2015-05-31 02:00:00,2015
537,694,4.0,1433030400,2015-05-31 02:00:00,2015
537,539,5.0,1432857600,2015-05-29 02:00:00,2015
537,3067,5.0,1432684800,2015-05-27 02:00:00,2015
537,4055,4.0,1432684800,2015-05-27 02:00:00,2015
537,2637,4.0,1430179200,2015-04-28 02:00:00,2015
537,590,5.0,1427932800,2015-04-02 02:00:00,2015
537,427,5.0,1427932800,2015-04-02 02:00:00,2015
537,3154,4.0,1426723200,2015-03-19 01:00:00,2015
537,2171,5.0,1426723200,2015-03-19 01:00:00,2015
537,3147,5.0,1425340800,2015-03-03 01:00:00,2015
537,4165,5.0,1424736000,2015-02-24 01:00:00,2015
537,1282,5.0,1423353600,2015-02-08 01:00:00,2015
537,155,5.0,1421971200,2015-01-23 01:00:00,2015
537,1807,5.0,1421712000,2015-01-20 01:00:00,2015
537,1925,5.0,1421280000,2015-01-15 01:00:00,2015
537,1715,4.0,1420156800,2015-01-02 01:00:00,2015
537,1163,4.0,1420070400,2015-01-01 01:00:00,2015
537,3493,5.0,1415577600,2014-11-10 01:00:00,2014
537,699,5.0,1411344000,2014-09-22 02:00:00,2014
537,433,4.0,1411171200,2014-09-20 02:00:00,2014
537,3905,5.0,1410307200,2014-09-10 02:00:00,2014
536,1435,5.0,1448928000,2015-12-01 01:00:00,2015
537,172,5.0,1409616000,2014-09-02 02:00:00,2014
537,4253,5.0,1409443200,2014-08-31 02:00:00,2014
537,3865,5.0,1409097600,2014-08-27 02:00:00,2014
537,893,5.0,1408492800,2014-08-20 02:00:00,2014
537,1917,5.0,1407196800,2014-08-05 02:00:00,2014
537,4234,4.0,1406678400,2014-07-30 02:00:00,2014
537,2043,5.0,1403568000,2014-06-24 02:00:00,2014
536,2269,5.0,1447632000,2015-11-16 01:00:00,2015
537,2259,2.0,1401062400,2014-05-26 02:00:00,2014
537,1219,4.0,1396656000,2014-04-05 02:00:00,2014
536,3458,5.0,1445040000,2015-10-17 02:00:00,2015
537,3575,5.0,1391558400,2014-02-05 01:00:00,2014
537,3083,3.0,1388188800,2013-12-28 01:00:00,2013
537,4251,4.0,1386460800,2013-12-08 01:00:00,2013
537,3923,5.0,1382918400,2013-10-28 01:00:00,2013
537,1132,4.0,1382227200,2013-10-20 02:00:00,2013
536,2191,5.0,1442534400,2015-09-18 02:00:00,2015
537,4235,5.0,1363996800,2013-03-23 01:00:00,2013
537,2,5.0,1363824000,2013-03-21 01:00:00,2013
537,1736,4.0,1363737600,2013-03-20 01:00:00,2013
537,2119,5.0,1360195200,2013-02-07 01:00:00,2013
537,464,5.0,1358035200,2013-01-13 01:00:00,2013
537,3643,4.0,1357344000,2013-01-05 01:00:00,2013
537,2019,4.0,1356652800,2012-12-28 01:00:00,2012
537,3444,4.0,1356480000,2012-12-26 01:00:00,2012
537,748,4.0,1355443200,2012-12-14 01:00:00,2012
537,1235,5.0,1348358400,2012-09-23 02:00:00,2012
537,3177,5.0,1345161600,2012-08-17 02:00:00,2012
537,392,5.0,1334188800,2012-04-12 02:00:00,2012
537,999,4.0,1327708800,2012-01-28 01:00:00,2012
537,3330,5.0,1319241600,2011-10-22 02:00:00,2011
537,3962,5.0,1287014400,2010-10-14 02:00:00,2010
536,1730,1.0,1435795200,2015-07-02 02:00:00,2015
536,2650,5.0,1434499200,2015-06-17 02:00:00,2015
536,978,5.0,1431993600,2015-05-19 02:00:00,2015
536,3129,5.0,1431993600,2015-05-19 02:00:00,2015
536,2867,5.0,1430265600,2015-04-29 02:00:00,2015
536,423,5.0,1428969600,2015-04-14 02:00:00,2015
536,1273,3.0,1428969600,2015-04-14 02:00:00,2015
536,2056,3.0,1427155200,2015-03-24 01:00:00,2015
536,1438,5.0,1424822400,2015-02-25 01:00:00,2015
536,4165,5.0,1424649600,2015-02-23 01:00:00,2015
536,4089,5.0,1421625600,2015-01-19 01:00:00,2015
536,1858,4.0,1419724800,2014-12-28 01:00:00,2014
536,1066,3.0,1419033600,2014-12-20 01:00:00,2014
536,4243,4.0,1416960000,2014-11-26 01:00:00,2014
536,160,5.0,1410134400,2014-09-08 02:00:00,2014
536,1984,5.0,1407369600,2014-08-07 02:00:00,2014
536,319,3.0,1406764800,2014-07-31 02:00:00,2014
536,2752,5.0,1397692800,2014-04-17 02:00:00,2014
536,3920,5.0,1357516800,2013-01-07 01:00:00,2013
538,6,5.0,1493596800,2017-05-01 02:00:00,2017
538,2561,2.0,1489104000,2017-03-10 01:00:00,2017
538,3973,5.0,1486944000,2017-02-13 01:00:00,2017
538,2076,5.0,1480118400,2016-11-26 01:00:00,2016
538,2802,5.0,1475798400,2016-10-07 02:00:00,2016
538,466,2.0,1475020800,2016-09-28 02:00:00,2016
538,3938,5.0,1455580800,2016-02-16 01:00:00,2016
538,2528,2.0,1453852800,2016-01-27 01:00:00,2016
538,3832,5.0,1450310400,2015-12-17 01:00:00,2015
538,1860,5.0,1445299200,2015-10-20 02:00:00,2015
538,579,3.0,1442880000,2015-09-22 02:00:00,2015
538,2205,3.0,1439337600,2015-08-12 02:00:00,2015
538,519,4.0,1435017600,2015-06-23 02:00:00,2015
538,795,5.0,1433289600,2015-06-03 02:00:00,2015
538,151,5.0,1433289600,2015-06-03 02:00:00,2015
538,1286,5.0,1433289600,2015-06-03 02:00:00,2015
538,3043,5.0,1425340800,2015-03-03 01:00:00,2015
538,3185,5.0,1423699200,2015-02-12 01:00:00,2015
538,343,1.0,1408838400,2014-08-24 02:00:00,2014
538,826,5.0,1408492800,2014-08-20 02:00:00,2014
538,944,5.0,1401062400,2014-05-26 02:00:00,2014
538,1390,5.0,1389744000,2014-01-15 01:00:00,2014
538,1242,5.0,1373241600,2013-07-08 02:00:00,2013
538,686,5.0,1365638400,2013-04-11 02:00:00,2013
538,1965,5.0,1344297600,2012-08-07 02:00:00,2012
540,1555,5.0,1486252800,2017-02-05 01:00:00,2017
540,909,5.0,1437350400,2015-07-20 02:00:00,2015
540,2065,5.0,1435017600,2015-06-23 02:00:00,2015
540,1464,5.0,1431820800,2015-05-17 02:00:00,2015
540,869,5.0,1427068800,2015-03-23 01:00:00,2015
540,427,5.0,1423526400,2015-02-10 01:00:00,2015
540,2257,4.0,1410048000,2014-09-07 02:00:00,2014
539,2872,1.0,1492128000,2017-04-14 02:00:00,2017
539,2802,5.0,1475798400,2016-10-07 02:00:00,2016
539,1487,2.0,1471651200,2016-08-20 02:00:00,2016
539,1390,5.0,1470355200,2016-08-05 02:00:00,2016
539,2732,4.0,1464220800,2016-05-26 02:00:00,2016
539,2251,5.0,1440028800,2015-08-20 02:00:00,2015
539,1618,4.0,1433721600,2015-06-08 02:00:00,2015
539,795,5.0,1433289600,2015-06-03 02:00:00,2015
539,2491,5.0,1420156800,2015-01-02 01:00:00,2015
539,3034,5.0,1401408000,2014-05-30 02:00:00,2014
539,944,5.0,1401062400,2014-05-26 02:00:00,2014
539,1242,5.0,1373241600,2013-07-08 02:00:00,2013
539,3208,5.0,1370563200,2013-06-07 02:00:00,2013
541,2784,3.0,1478217600,2016-11-04 01:00:00,2016
541,629,5.0,1468540800,2016-07-15 02:00:00,2016
541,1169,5.0,1463788800,2016-05-21 02:00:00,2016
541,4097,5.0,1424390400,2015-02-20 01:00:00,2015
541,2819,5.0,1403654400,2014-06-25 02:00:00,2014
541,363,4.0,1393459200,2014-02-27 01:00:00,2014
541,3740,5.0,1368489600,2013-05-14 02:00:00,2013
541,190,3.0,1359158400,2013-01-26 01:00:00,2013
541,1195,4.0,1351555200,2012-10-30 01:00:00,2012
541,2017,5.0,1339545600,2012-06-13 02:00:00,2012
541,238,4.0,1333929600,2012-04-09 02:00:00,2012
541,1663,5.0,1316044800,2011-09-15 02:00:00,2011
542,540,4.0,1323388800,2011-12-09 01:00:00,2011
542,1258,5.0,1311638400,2011-07-26 02:00:00,2011
542,2850,5.0,1478649600,2016-11-09 01:00:00,2016
542,648,2.0,1474329600,2016-09-20 02:00:00,2016
542,309,3.0,1467676800,2016-07-05 02:00:00,2016
542,144,4.0,1451865600,2016-01-04 01:00:00,2016
542,2123,2.0,1436572800,2015-07-11 02:00:00,2015
542,3607,3.0,1379462400,2013-09-18 02:00:00,2013
542,3512,5.0,1336348800,2012-05-07 02:00:00,2012
543,418,4.0,1486771200,2017-02-11 01:00:00,2017
543,160,5.0,1410134400,2014-09-08 02:00:00,2014
543,1875,5.0,1409788800,2014-09-04 02:00:00,2014
543,3083,4.0,1388188800,2013-12-28 01:00:00,2013
543,2589,5.0,1374710400,2013-07-25 02:00:00,2013
543,4218,5.0,1371340800,2013-06-16 02:00:00,2013
543,2117,5.0,1367884800,2013-05-07 02:00:00,2013
543,2844,5.0,1361923200,2013-02-27 01:00:00,2013
543,2701,4.0,1325808000,2012-01-06 01:00:00,2012
544,377,5.0,1509926400,2017-11-06 01:00:00,2017
544,1195,4.0,1485043200,2017-01-22 01:00:00,2017
544,3992,5.0,1451692800,2016-01-02 01:00:00,2016
544,4205,4.0,1438041600,2015-07-28 02:00:00,2015
544,126,5.0,1428710400,2015-04-11 02:00:00,2015
544,2953,5.0,1319414400,2011-10-24 02:00:00,2011
544,3067,5.0,1272153600,2010-04-25 02:00:00,2010
544,3375,4.0,1265241600,2010-02-04 01:00:00,2010
544,606,5.0,1264464000,2010-01-26 01:00:00,2010
544,502,5.0,1235865600,2009-03-01 01:00:00,2009
545,3057,2.0,1493510400,2017-04-30 02:00:00,2017
545,3308,5.0,1474329600,2016-09-20 02:00:00,2016
545,2555,5.0,1469836800,2016-07-30 02:00:00,2016
545,4238,5.0,1465603200,2016-06-11 02:00:00,2016
545,342,5.0,1450396800,2015-12-18 01:00:00,2015
545,910,4.0,1450137600,2015-12-15 01:00:00,2015
545,995,4.0,1444262400,2015-10-08 02:00:00,2015
545,3951,4.0,1437177600,2015-07-18 02:00:00,2015
545,157,2.0,1411084800,2014-09-19 02:00:00,2014
545,583,5.0,1407110400,2014-08-04 02:00:00,2014
545,3217,5.0,1396396800,2014-04-02 02:00:00,2014
545,2184,5.0,1378857600,2013-09-11 02:00:00,2013
545,1975,5.0,1362528000,2013-03-06 01:00:00,2013
546,2772,5.0,1455667200,2016-02-17 01:00:00,2016
546,2556,5.0,1447027200,2015-11-09 01:00:00,2015
546,3217,5.0,1419984000,2014-12-31 01:00:00,2014
546,1314,5.0,1406332800,2014-07-26 02:00:00,2014
546,3709,4.0,1400284800,2014-05-17 02:00:00,2014
546,3911,5.0,1394150400,2014-03-07 01:00:00,2014
546,1841,4.0,1383955200,2013-11-09 01:00:00,2013
546,3643,5.0,1357344000,2013-01-05 01:00:00,2013
546,224,5.0,1356912000,2012-12-31 01:00:00,2012
547,1947,5.0,1487980800,2017-02-25 01:00:00,2017
547,1447,5.0,1421884800,2015-01-22 01:00:00,2015
547,2569,4.0,1418774400,2014-12-17 01:00:00,2014
547,4001,5.0,1412812800,2014-10-09 02:00:00,2014
547,4257,5.0,1412726400,2014-10-08 02:00:00,2014
547,1283,4.0,1411344000,2014-09-22 02:00:00,2014
547,2641,5.0,1404172800,2014-07-01 02:00:00,2014
547,1208,5.0,1395878400,2014-03-27 01:00:00,2014
547,2419,3.0,1392076800,2014-02-11 01:00:00,2014
547,199,5.0,1386979200,2013-12-14 01:00:00,2013
547,1629,5.0,1363564800,2013-03-18 01:00:00,2013
548,390,4.0,1410998400,2014-09-18 02:00:00,2014
548,1847,4.0,1398384000,2014-04-25 02:00:00,2014
548,3826,5.0,1387238400,2013-12-17 01:00:00,2013
548,1269,5.0,1383782400,2013-11-07 01:00:00,2013
548,967,5.0,1380585600,2013-10-01 02:00:00,2013
548,2267,5.0,1377907200,2013-08-31 02:00:00,2013
548,2977,4.0,1373846400,2013-07-15 02:00:00,2013
548,3400,5.0,1362355200,2013-03-04 01:00:00,2013
549,2622,3.0,1296777600,2011-02-04 01:00:00,2011
549,597,4.0,1492819200,2017-04-22 02:00:00,2017
549,4268,4.0,1487980800,2017-02-25 01:00:00,2017
549,3677,5.0,1484438400,2017-01-15 01:00:00,2017
549,2540,5.0,1482883200,2016-12-28 01:00:00,2016
549,3920,4.0,1482710400,2016-12-26 01:00:00,2016
549,2287,5.0,1464739200,2016-06-01 02:00:00,2016
549,1652,5.0,1460592000,2016-04-14 02:00:00,2016
549,1580,4.0,1460246400,2016-04-10 02:00:00,2016
549,3812,4.0,1453766400,2016-01-26 01:00:00,2016
549,3206,2.0,1440806400,2015-08-29 02:00:00,2015
549,2684,5.0,1434326400,2015-06-15 02:00:00,2015
549,2329,5.0,1431820800,2015-05-17 02:00:00,2015
549,957,3.0,1424390400,2015-02-20 01:00:00,2015
549,2666,5.0,1421020800,2015-01-12 01:00:00,2015
549,318,3.0,1389484800,2014-01-12 01:00:00,2014
549,2058,5.0,1362441600,2013-03-05 01:00:00,2013
549,175,1.0,1360022400,2013-02-05 01:00:00,2013
550,817,5.0,1480723200,2016-12-03 01:00:00,2016
550,849,4.0,1477008000,2016-10-21 02:00:00,2016
550,2382,5.0,1472774400,2016-09-02 02:00:00,2016
550,287,5.0,1465948800,2016-06-15 02:00:00,2016
550,2918,4.0,1436400000,2015-07-09 02:00:00,2015
550,1751,5.0,1436140800,2015-07-06 02:00:00,2015
550,1446,5.0,1434931200,2015-06-22 02:00:00,2015
550,1866,5.0,1434326400,2015-06-15 02:00:00,2015
550,1386,5.0,1433721600,2015-06-08 02:00:00,2015
550,2953,5.0,1433548800,2015-06-06 02:00:00,2015
550,2021,4.0,1433289600,2015-06-03 02:00:00,2015
550,2622,5.0,1433203200,2015-06-02 02:00:00,2015
550,4137,5.0,1433030400,2015-05-31 02:00:00,2015
550,2072,4.0,1432857600,2015-05-29 02:00:00,2015
550,694,4.0,1432857600,2015-05-29 02:00:00,2015
550,899,5.0,1432771200,2015-05-28 02:00:00,2015
550,1281,5.0,1428364800,2015-04-07 02:00:00,2015
550,159,5.0,1417132800,2014-11-28 01:00:00,2014
550,3309,5.0,1415318400,2014-11-07 01:00:00,2014
550,2435,5.0,1413590400,2014-10-18 02:00:00,2014
550,2,5.0,1409097600,2014-08-27 02:00:00,2014
550,2659,5.0,1371168000,2013-06-14 02:00:00,2013
550,217,5.0,1363132800,2013-03-13 01:00:00,2013
550,3444,5.0,1356480000,2012-12-26 01:00:00,2012
550,485,5.0,1338422400,2012-05-31 02:00:00,2012
551,2613,5.0,1351382400,2012-10-28 02:00:00,2012
551,1622,2.0,1347753600,2012-09-16 02:00:00,2012
551,815,4.0,1243468800,2009-05-28 02:00:00,2009
551,1591,5.0,1452643200,2016-01-13 01:00:00,2016
552,540,4.0,1325548800,2012-01-03 01:00:00,2012
552,658,5.0,1496448000,2017-06-03 02:00:00,2017
552,3420,5.0,1482278400,2016-12-21 01:00:00,2016
